"genre";"country_code";"date";"count";"country_name";"region";"continent"
"Folk Rock";"Inconnu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconnu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconnu";"2012";"2";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconnu";"2013";"2";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconnu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconu";"1977";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconu";"2009";"3";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"Inconu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Folk Rock";"NL";"2001";"1";"Pays-Bas";"Western Europe";"Europe"
"Folk Rock";"NL";"2002";"1";"Pays-Bas";"Western Europe";"Europe"
"Folk Rock";"NO";"1996";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Folk Rock";"NO";"2005";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Folk Rock";"NO";"2006";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Folk Rock";"PT";"2009";"1";"Portugal";"Southern Europe";"Europe"
"Folk Rock";"US";"1965";"1";"USA";"Northern America";"Americas"
"Folk Rock";"US";"1969";"1";"USA";"Northern America";"Americas"
"Folk Rock";"US";"1991";"1";"USA";"Northern America";"Americas"
"Folk Rock";"US";"1993";"1";"USA";"Northern America";"Americas"
"Folk Rock";"US";"1995";"1";"USA";"Northern America";"Americas"
"Folk Rock";"US";"2009";"1";"USA";"Northern America";"Americas"
"Folk Rock";"XW";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Folktronica";"GB";"2005";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Folktronica";"GB";"2006";"2";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Folktronica";"GB";"2007";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Folktronica";"Inconnu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Folktronica";"NL";"2005";"1";"Pays-Bas";"Western Europe";"Europe"
"Forr&#xF3;";"BR";"2015";"1";"Brésil";"South America";"Americas"
"Forr&#xF3;";"Inconu";"1963";"1";"Inconnu";"Inconnu";"Inconnu"
"Forr&#xF3;";"Inconu";"1975";"1";"Inconnu";"Inconnu";"Inconnu"
"Forr&#xF3;";"Inconu";"1977";"1";"Inconnu";"Inconnu";"Inconnu"
"Forr&#xF3;";"Inconu";"1978";"1";"Inconnu";"Inconnu";"Inconnu"
"Francophone";"FR";"1997";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"1998";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"1999";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"2000";"2";"France";"Western Europe";"Europe"
"Francophone";"FR";"2003";"2";"France";"Western Europe";"Europe"
"Francophone";"FR";"2005";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"2007";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"2009";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"2011";"1";"France";"Western Europe";"Europe"
"Francophone";"FR";"2014";"1";"France";"Western Europe";"Europe"
"Francophone";"Inconnu";"2011";"1";"Inconnu";"Inconnu";"Inconnu"
"Freestyle";"Inconnu";"1986";"1";"Inconnu";"Inconnu";"Inconnu"
"Freestyle";"Inconnu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Freestyle";"Inconu";"1991";"1";"Inconnu";"Inconnu";"Inconnu"
"Freestyle";"Inconu";"1994";"2";"Inconnu";"Inconnu";"Inconnu"
"Freestyle";"Inconu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"French Pop";"FR";"1994";"1";"France";"Western Europe";"Europe"
"French Pop";"FR";"2000";"1";"France";"Western Europe";"Europe"
"French Pop";"FR";"2001";"1";"France";"Western Europe";"Europe"
"French Pop";"FR";"2007";"1";"France";"Western Europe";"Europe"
"French Pop";"FR";"2008";"1";"France";"Western Europe";"Europe"
"French Pop";"Inconnu";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"French Pop";"Inconnu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"French Pop";"Inconu";"1988";"1";"Inconnu";"Inconnu";"Inconnu"
"French Pop";"Inconu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"French Pop";"US";"1992";"1";"USA";"Northern America";"Americas"
"Funk";"Inconnu";"1982";"1";"Inconnu";"Inconnu";"Inconnu"
"Funk";"US";"1972";"1";"USA";"Northern America";"Americas"
"Futurepop";"DE";"2004";"1";"Allemagne";"Western Europe";"Europe"
"Futurepop";"Inconnu";"2012";"1";"Inconnu";"Inconnu";"Inconnu"
"Futurepop";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Futurepop";"US";"2010";"1";"USA";"Northern America";"Americas"
"Futurepop";"US";"2011";"1";"USA";"Northern America";"Americas"
"Gangsta Rap";"Inconnu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Gangsta Rap";"Inconnu";"1993";"2";"Inconnu";"Inconnu";"Inconnu"
"Gangsta Rap";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Gangsta Rap";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Gangsta Rap";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Garage Rock";"Inconnu";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"Garage Rock";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Garage Rock";"Inconnu";"2009";"1";"Inconnu";"Inconnu";"Inconnu"
"Garage Rock";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"Inconnu";"1989";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"Inconnu";"1991";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"Inconu";"1987";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"Inconu";"1988";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"Inconu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Metal";"US";"1990";"1";"USA";"Northern America";"Americas"
"Glam Metal";"US";"1992";"1";"USA";"Northern America";"Americas"
"Glam Rock";"Inconnu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconnu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"Inconu";"2007";"1";"Inconnu";"Inconnu";"Inconnu"
"Glam Rock";"NO";"2012";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Goregrind";"Inconnu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"1987";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconnu";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconu";"1983";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconu";"1984";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconu";"1995";"2";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Gospel";"US";"2001";"1";"USA";"Northern America";"Americas"
"Gospel";"US";"2004";"1";"USA";"Northern America";"Americas"
"Gospel";"US";"2005";"1";"USA";"Northern America";"Americas"
"Gothic";"DE";"2002";"1";"Allemagne";"Western Europe";"Europe"
"Gothic";"DE";"2003";"3";"Allemagne";"Western Europe";"Europe"
"Gothic";"Inconu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic";"US";"";"1";"USA";"Northern America";"Americas"
"Gothic";"US";"2000";"1";"USA";"Northern America";"Americas"
"Gothic";"US";"2002";"1";"USA";"Northern America";"Americas"
"Gothic";"US";"2007";"1";"USA";"Northern America";"Americas"
"Gothic";"US";"2008";"1";"USA";"Northern America";"Americas"
"Gothic Metal";"AT";"1997";"1";"Autriche";"Western Europe";"Europe"
"Gothic Metal";"AT";"1999";"1";"Autriche";"Western Europe";"Europe"
"Gothic Metal";"AT";"2001";"1";"Autriche";"Western Europe";"Europe"
"Gothic Metal";"BR";"2002";"1";"Brésil";"South America";"Americas"
"Gothic Metal";"BR";"2003";"1";"Brésil";"South America";"Americas"
"Gothic Metal";"DE";"2005";"1";"Allemagne";"Western Europe";"Europe"
"Gothic Metal";"DE";"2007";"1";"Allemagne";"Western Europe";"Europe"
"Gothic Metal";"ES";"2010";"1";"Espagne";"Southern Europe";"Europe"
"Gothic Metal";"FI";"2005";"1";"Finlande";"Northern Europe";"Europe"
"Gothic Metal";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic Metal";"Inconnu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic Metal";"Inconu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic Metal";"Inconu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic Metal";"IT";"2006";"1";"Italie";"Southern Europe";"Europe"
"Gothic Metal";"NO";"1998";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Gothic Rock";"DE";"2009";"1";"Allemagne";"Western Europe";"Europe"
"Gothic Rock";"GB";"1998";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Gothic Rock";"Inconu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Gothic Rock";"US";"1982";"1";"USA";"Northern America";"Americas"
"Gothic Rock&#x200F;&#x200E;";"Inconnu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Grindcore";"AU";"2002";"1";"Australie";"Australia and New Zealand";"Oceania"
"Grindcore";"Inconu";"1995";"1";"Inconnu";"Inconnu";"Inconnu"
"Grindcore";"US";"";"1";"USA";"Northern America";"Americas"
"Groove Metal";"Inconnu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"Grunge";"IT";"1999";"1";"Italie";"Southern Europe";"Europe"
"Grunge";"US";"1998";"1";"USA";"Northern America";"Americas"
"Hard Rock";"DE";"1976";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"1996";"2";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"2000";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"2006";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"2007";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"2008";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"DE";"2009";"1";"Allemagne";"Western Europe";"Europe"
"Hard Rock";"GB";"1970";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1971";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1973";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1974";"2";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1975";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1977";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1983";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1985";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1988";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1995";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"GB";"1998";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hard Rock";"Inconnu";"1971";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1972";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1975";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1976";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1977";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1978";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1979";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1980";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1981";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1982";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1984";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1985";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1986";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1988";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1989";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1991";"3";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1993";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1995";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2008";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2012";"4";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2014";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconnu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1970";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1972";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1976";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1977";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1978";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1979";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1980";"4";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1981";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1982";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1983";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1984";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1989";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1991";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1993";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1995";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"1998";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2009";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2013";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2014";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"Inconu";"2015";"2";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"JP";"2011";"1";"Japon";"Eastern Asia";"Asia"
"Hard Rock";"NL";"1982";"1";"Pays-Bas";"Western Europe";"Europe"
"Hard Rock";"NL";"1983";"1";"Pays-Bas";"Western Europe";"Europe"
"Hard Rock";"NO";"1994";"1";"Norvï¿½ge";"Northern Europe";"Europe"
"Hard Rock";"SE";"2003";"1";"Suï¿½de";"Northern Europe";"Europe"
"Hard Rock";"SE";"2005";"1";"Suï¿½de";"Northern Europe";"Europe"
"Hard Rock";"US";"1975";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1976";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1977";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1978";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1979";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1980";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1981";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1982";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1983";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1984";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1985";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1986";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1987";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1988";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1989";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1990";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1992";"4";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1995";"3";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1996";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"1999";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"2002";"2";"USA";"Northern America";"Americas"
"Hard Rock";"US";"2004";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"2006";"1";"USA";"Northern America";"Americas"
"Hard Rock";"US";"2013";"1";"USA";"Northern America";"Americas"
"Hard Rock";"XE";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Hard Rock";"XE";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Hip Hop";"Inconnu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Hip Hop";"US";"2001";"1";"USA";"Northern America";"Americas"
"Hardcore Hip Hop";"US";"2005";"1";"USA";"Northern America";"Americas"
"Hardcore Punk";"Inconnu";"1986";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconnu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconnu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconnu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"1988";"2";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"1994";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"1997";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"Inconu";"2000";"1";"Inconnu";"Inconnu";"Inconnu"
"Hardcore Punk";"US";"2006";"1";"USA";"Northern America";"Americas"
"Hardcore Punk";"US";"2007";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"BR";"1987";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"1989";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"1992";"2";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"1993";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"1995";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"1996";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"BR";"2007";"1";"Brésil";"South America";"Americas"
"Heavy Metal";"DE";"1985";"1";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DE";"1990";"1";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DE";"1992";"1";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DE";"2006";"1";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DE";"2008";"1";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DE";"2011";"2";"Allemagne";"Western Europe";"Europe"
"Heavy Metal";"DK";"2005";"1";"Danemark";"Northern Europe";"Europe"
"Heavy Metal";"DK";"2007";"1";"Danemark";"Northern Europe";"Europe"
"Heavy Metal";"DK";"2008";"1";"Danemark";"Northern Europe";"Europe"
"Heavy Metal";"FI";"2009";"1";"Finlande";"Northern Europe";"Europe"
"Heavy Metal";"FI";"2010";"1";"Finlande";"Northern Europe";"Europe"
"Heavy Metal";"GB";"1981";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Heavy Metal";"GB";"2013";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Heavy Metal";"Inconnu";"1982";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"1985";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"1986";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"1987";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"1988";"3";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"1989";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2001";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2002";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2011";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2013";"3";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconnu";"2014";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1983";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1985";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1989";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1990";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1992";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1993";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1995";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"1996";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"2000";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"2004";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"2005";"2";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"2010";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"Inconu";"2015";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"JP";"2009";"1";"Japon";"Eastern Asia";"Asia"
"Heavy Metal";"NL";"1992";"1";"Pays-Bas";"Western Europe";"Europe"
"Heavy Metal";"US";"1982";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1983";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1984";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1985";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1987";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1993";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"1995";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"US";"2013";"1";"USA";"Northern America";"Americas"
"Heavy Metal";"XE";"1991";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"XW";"1981";"1";"Inconnu";"Inconnu";"Inconnu"
"Heavy Metal";"XW";"2006";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"FI";"2004";"1";"Finlande";"Northern Europe";"Europe"
"Hip Hop";"FI";"2005";"2";"Finlande";"Northern Europe";"Europe"
"Hip Hop";"FI";"2008";"1";"Finlande";"Northern Europe";"Europe"
"Hip Hop";"FI";"2009";"1";"Finlande";"Northern Europe";"Europe"
"Hip Hop";"FR";"2008";"1";"France";"Western Europe";"Europe"
"Hip Hop";"GB";"1991";"1";"Royaume-Uni de Grande-Bretagne et d'Irlande du Nord";"Northern Europe";"Europe"
"Hip Hop";"Inconnu";"1990";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"1992";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"1993";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"1999";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2001";"2";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2003";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2005";"1";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2006";"2";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2007";"2";"Inconnu";"Inconnu";"Inconnu"
"Hip Hop";"Inconnu";"2008";"2";"Inconnu";"Inconnu";"Inconnu"
